account_id,intervention,ev,net,selected
A031766,large_withdrawal,80.96566743796546,5.965667437965465,1
A027354,large_withdrawal,82.14593979305579,7.145939793055788,1
A021920,large_withdrawal,98.11875448493643,23.11875448493643,1
A001666,large_withdrawal,102.55679567129172,27.556795671291724,1
A028224,large_withdrawal,85.20272602508679,10.20272602508679,1
A032788,large_withdrawal,206.74776874512594,131.74776874512594,1
A025657,large_withdrawal,287.3853295991149,212.38532959911493,1
A029811,large_withdrawal,94.56115424419269,19.561154244192693,1
A007946,large_withdrawal,101.30410452672456,26.304104526724558,1
A038835,dd_stop,172.28636258923592,72.28636258923592,1
A021798,dd_stop,114.48881759332575,14.488817593325749,1
A034944,dd_stop,240.68126511313636,140.68126511313636,1
A010350,dd_stop,181.28310882661216,81.28310882661216,1
A023123,dd_stop,341.91910600099254,241.91910600099254,1
A023799,dd_stop,134.71620996588933,34.716209965889334,1
A023141,dd_stop,153.40067448067202,53.40067448067202,1
A009417,dd_stop,259.38995148312597,159.38995148312597,1
A031707,dd_stop,601.1629109570038,501.16291095700376,1
A037432,dd_stop,157.86819625501013,57.86819625501013,1
A013367,dd_stop,164.0017037594777,64.00170375947769,1
A028996,dd_stop,127.11209955551627,27.112099555516266,1
A027554,dd_stop,113.50317949424415,13.50317949424415,1
A015332,dd_stop,186.26583955795095,86.26583955795095,1
A018809,dd_stop,290.05633490106726,190.05633490106726,1
A006369,dd_stop,224.91323982961856,124.91323982961856,1
A006989,dd_stop,147.7521461827195,47.752146182719514,1
A008319,dd_stop,136.01639985287377,36.016399852873775,1
A039546,dd_stop,310.3572013050027,210.35720130500272,1
A023658,dd_stop,398.3925162248436,298.3925162248436,1
A000421,dd_stop,300.1439479528816,200.1439479528816,1
A037635,dd_stop,282.79515226312833,182.79515226312833,1
A022508,dd_stop,502.9781068551971,402.9781068551971,1
A027592,dd_stop,147.862294668221,47.86229466822101,1
A025962,dd_stop,350.77909946400166,250.77909946400166,1
A001652,dd_stop,142.0179005886998,42.0179005886998,1
A010395,dd_stop,280.8764424861499,180.87644248614993,1
A021325,dd_stop,154.66249268432975,54.66249268432975,1
A001904,dd_stop,412.6566455023068,312.6566455023068,1
A019652,dd_stop,267.15339587538875,167.15339587538875,1
A025054,dormant_cashback,48.01845666571895,13.01845666571895,1
A003528,dormant_cashback,44.02421527028295,9.024215270282951,1
A005262,dormant_cashback,84.33741373930823,49.33741373930823,1
A005508,dormant_cashback,72.24736542704117,37.247365427041174,1
A014903,dormant_cashback,125.67875307517333,90.67875307517333,1
A011015,dormant_cashback,283.6467290136474,248.64672901364742,1
A001871,dormant_cashback,61.48067013426938,26.48067013426938,1
A001505,dormant_cashback,222.92129108283098,187.92129108283098,1
A014724,dormant_cashback,147.65509294276117,112.65509294276117,1
A000019,dormant_cashback,103.85958667960425,68.85958667960425,1
A001032,dormant_cashback,94.16087571356064,59.16087571356064,1
A035630,dormant_cashback,86.41107063254529,51.41107063254529,1
A034286,dormant_cashback,80.07370072555854,45.07370072555854,1
A013931,dormant_cashback,121.20251640489978,86.20251640489978,1
A031560,dormant_cashback,586.3692988738418,551.3692988738418,1
A003144,dormant_cashback,196.82724742054666,161.82724742054666,1
A009990,dormant_cashback,96.39380385960621,61.39380385960621,1
A002942,dormant_cashback,114.805024207881,79.805024207881,1
A028781,dormant_cashback,119.61150959236885,84.61150959236885,1
A011664,dormant_cashback,107.93014899757188,72.93014899757188,1
A033144,dormant_cashback,96.35413133224247,61.354131332242474,1
A019464,dormant_cashback,104.97958353168357,69.97958353168357,1
A024747,dormant_cashback,73.52531231624192,38.52531231624192,1
A033496,dormant_cashback,61.066783658172085,26.066783658172085,1
A002557,dormant_cashback,52.071955449116864,17.071955449116864,1
A038219,dormant_cashback,146.27490303582763,111.27490303582763,1
A017048,dormant_cashback,124.76856578200177,89.76856578200177,1
A005383,dormant_cashback,599.9588355851444,564.9588355851444,1
A007958,dormant_cashback,54.70557559336958,19.70557559336958,1
A039401,dormant_cashback,200.59099679664854,165.59099679664854,1
A025442,dormant_cashback,158.23152440027937,123.23152440027937,1
A020296,dormant_cashback,195.38835192230044,160.38835192230044,1
A004231,dormant_cashback,73.2292683114198,38.2292683114198,1
A010626,dormant_cashback,192.45250879851974,157.45250879851974,1
A036571,dormant_cashback,159.20565264642184,124.20565264642184,1
A023201,dormant_cashback,92.61157684282163,57.611576842821634,1
A016214,dormant_cashback,41.950053809391505,6.950053809391505,1
A030803,dormant_cashback,168.03938462881553,133.03938462881553,1
A011622,dormant_cashback,68.44034065491998,33.44034065491998,1
A025824,dormant_cashback,64.07969225039466,29.079692250394658,1
A011056,dormant_cashback,363.1905964784079,328.1905964784079,1
A002723,dormant_cashback,41.53211415085287,6.53211415085287,1
A025692,dormant_cashback,314.20522498401465,279.20522498401465,1
A029094,dormant_cashback,303.327980815718,268.327980815718,1
A029321,dormant_cashback,85.24875204480018,50.248752044800185,1
A029350,dormant_cashback,77.08651415778839,42.086514157788386,1
A012534,dormant_cashback,514.5530996609166,479.5530996609166,1
A037509,dormant_cashback,55.65461810749096,20.65461810749096,1
A005325,dormant_cashback,187.58154481490408,152.58154481490408,1
A038197,dormant_cashback,36.14578521645392,1.1457852164539233,1
A039090,dormant_cashback,97.76622038319931,62.76622038319931,1
A004706,dormant_cashback,169.44015359836948,134.44015359836948,1
A008951,dormant_cashback,45.56554226853441,10.565542268534408,1
A023048,dormant_cashback,51.99263713268905,16.992637132689048,1
A002506,dormant_cashback,59.411560297903,24.411560297903,1
A022275,dormant_cashback,133.84060220123393,98.84060220123393,1
A029128,dormant_cashback,85.9593890177109,50.959389017710905,1
A012092,dormant_cashback,143.39927156059943,108.39927156059943,1
A009627,dormant_cashback,256.3132583037629,221.3132583037629,1
A039520,dormant_cashback,92.65445726100177,57.65445726100177,1
A002053,dormant_cashback,648.949125245842,613.949125245842,1
A026129,dormant_cashback,180.22506466250826,145.22506466250826,1
A009265,dormant_cashback,255.70602663444205,220.70602663444205,1
A025026,dormant_cashback,68.73726833525707,33.73726833525707,1
A020703,dormant_cashback,54.13543540363193,19.13543540363193,1
A007505,dormant_cashback,85.88123888253445,50.88123888253445,1
A011564,dormant_cashback,298.15982151034433,263.15982151034433,1
A011103,dormant_cashback,212.88915850450925,177.88915850450925,1
A020757,dormant_cashback,67.64313823305434,32.643138233054344,1
A039850,dormant_cashback,71.78750890943859,36.787508909438586,1
A014069,dormant_cashback,109.01426384163557,74.01426384163557,1
A010154,dormant_cashback,239.0319754597641,204.0319754597641,1
A025124,dormant_cashback,248.81933982607788,213.81933982607788,1
A034893,dormant_cashback,262.182726226712,227.18272622671202,1
A004378,dormant_cashback,51.44690901020475,16.44690901020475,1
A036609,dormant_cashback,74.7933415747799,39.7933415747799,1
A027436,dormant_cashback,79.13742583892534,44.13742583892534,1
A006662,dormant_cashback,66.37761872540432,31.377618725404318,1
A032462,dormant_cashback,139.30368781311637,104.30368781311637,1
A015967,dormant_cashback,319.60754376888855,284.60754376888855,1
A029017,dormant_cashback,54.355637277382975,19.355637277382975,1
A036980,dormant_cashback,77.30502714998842,42.30502714998842,1
A034858,dormant_cashback,252.82443077246424,217.82443077246424,1
A013667,dormant_cashback,109.01884199352578,74.01884199352578,1
A001491,dormant_cashback,1381.1586669799033,1346.1586669799033,1
A027997,dormant_cashback,172.37746173236616,137.37746173236616,1
A006896,dormant_cashback,60.52758724336478,25.527587243364778,1
A037269,dormant_cashback,62.73689162325982,27.736891623259822,1
A025094,dormant_cashback,99.46590002134755,64.46590002134755,1
A036200,dormant_cashback,52.49715957739125,17.49715957739125,1
A016093,dormant_cashback,343.2108677884701,308.2108677884701,1
A021853,dormant_cashback,39.28758019921449,4.287580199214489,1
A016834,dormant_cashback,54.444595753597476,19.444595753597476,1
A035513,dormant_cashback,118.40558746363388,83.40558746363388,1
A029895,dormant_cashback,173.91829188825128,138.91829188825128,1
A018955,dormant_cashback,57.7905849748242,22.7905849748242,1
A004240,dormant_cashback,41.75835806296915,6.758358062969151,1
A001748,dormant_cashback,382.3779408898065,347.3779408898065,1
A029746,dormant_cashback,56.34703154239749,21.347031542397488,1
A014859,dormant_cashback,326.26098056040473,291.26098056040473,1
A012271,dormant_cashback,36.314090505300626,1.3140905053006264,1
A000556,dormant_cashback,82.60857581120887,47.608575811208866,1
A038445,dormant_cashback,224.69362545981315,189.69362545981315,1
A027627,dormant_cashback,113.4410725176332,78.4410725176332,1
A019024,dormant_cashback,160.03644711160905,125.03644711160905,1
A005831,dormant_cashback,63.036978778728894,28.036978778728894,1
A036362,dormant_cashback,85.60377495896005,50.603774958960045,1
A021338,dormant_cashback,129.01763182268164,94.01763182268164,1
A036836,dormant_cashback,117.15646122988147,82.15646122988147,1
A015972,dormant_cashback,56.63279217795608,21.632792177956077,1
A021745,dormant_cashback,43.507556940368296,8.507556940368296,1
A031780,dormant_cashback,62.02899385045087,27.028993850450867,1
A003012,dormant_cashback,72.56393409593251,37.56393409593251,1
A013366,dormant_cashback,53.50583267816719,18.505832678167188,1
A012753,dormant_cashback,75.86702324135238,40.867023241352385,1
A013483,dormant_cashback,70.09574431795976,35.095744317959756,1
A006829,dormant_cashback,78.42092187742745,43.420921877427446,1
A033342,dormant_cashback,43.37399961176768,8.37399961176768,1
A038957,dormant_cashback,90.50379387565042,55.503793875650416,1
A038599,dormant_cashback,82.23684266028626,47.23684266028626,1
A002934,dormant_cashback,51.5925510234768,16.5925510234768,1
A023644,dormant_cashback,67.81799216960292,32.81799216960292,1
A010581,dormant_cashback,52.618998445288234,17.618998445288234,1
A011294,dormant_cashback,37.474194065921914,2.474194065921914,1
A037828,dormant_cashback,49.818567755984986,14.818567755984986,1
A002472,dormant_cashback,589.7186042583701,554.7186042583701,1
A011525,dormant_cashback,49.03986028714707,14.039860287147071,1
A005429,dormant_cashback,49.02862087012686,14.028620870126858,1
A021709,dormant_cashback,63.92389521814044,28.923895218140437,1
A031862,dormant_cashback,240.92211277336412,205.92211277336412,1
A022809,dormant_cashback,315.83809341175123,280.83809341175123,1
A039155,dormant_cashback,87.09440126232272,52.09440126232272,1
A032358,dormant_cashback,77.92212437359072,42.92212437359072,1
A005382,dormant_cashback,86.03136904986718,51.03136904986718,1
A005678,dormant_cashback,236.14837552969232,201.14837552969232,1
A038618,dormant_cashback,82.05624633269103,47.05624633269103,1
A035433,dormant_cashback,93.63144085056703,58.63144085056703,1
A039204,dormant_cashback,98.09475232142587,63.09475232142587,1
A008398,dormant_cashback,64.42804013023563,29.42804013023563,1
A021661,dormant_cashback,150.6854836620173,115.6854836620173,1
A007814,dormant_cashback,54.036757005569,19.036757005569,1
A022199,dormant_cashback,126.4181509645614,91.4181509645614,1
A031562,dormant_cashback,163.32297775074872,128.32297775074872,1
A030766,dormant_cashback,58.82138288154316,23.82138288154316,1
A020482,dormant_cashback,66.13983768760654,31.139837687606544,1
A005797,dormant_cashback,90.44456975333384,55.44456975333384,1
A002194,dormant_cashback,225.55738779733724,190.55738779733724,1
A020841,dormant_cashback,285.74299556020634,250.74299556020634,1
A010603,dormant_cashback,70.59118098780093,35.591180987800925,1
A011867,dormant_cashback,41.407774919286034,6.407774919286034,1
A022450,dormant_cashback,47.587714540244036,12.587714540244036,1
A039361,dormant_cashback,177.80008481200235,142.80008481200235,1
A012189,dormant_cashback,59.85985531745641,24.859855317456407,1
A028623,dormant_cashback,52.87459028140939,17.87459028140939,1
A014585,dormant_cashback,82.0346341255994,47.034634125599396,1
A036361,dormant_cashback,65.02897425360355,30.02897425360355,1
A022218,dormant_cashback,331.2333683971398,296.2333683971398,1
A018537,dormant_cashback,39.911005362681415,4.911005362681415,1
A009929,dormant_cashback,51.430286956742464,16.430286956742464,1
A021272,dormant_cashback,161.44148779462523,126.44148779462523,1
A038696,dormant_cashback,428.60813730730683,393.60813730730683,1
A022098,dormant_cashback,85.29631642253456,50.29631642253456,1
A008324,dormant_cashback,189.24999374313063,154.24999374313063,1
A027926,dormant_cashback,105.98093244829927,70.98093244829927,1
A036684,dormant_cashback,65.1239710721908,30.1239710721908,1
A010132,dormant_cashback,110.38929736089392,75.38929736089392,1
A032125,dormant_cashback,63.32403874951922,28.324038749519218,1
A006056,dormant_cashback,236.09214741210937,201.09214741210937,1
A018219,dormant_cashback,72.58700092825282,37.58700092825282,1
A011992,dormant_cashback,75.63703830854024,40.63703830854024,1
A015824,dormant_cashback,38.74773653966748,3.7477365396674784,1
A032719,dormant_cashback,97.13867127826397,62.13867127826397,1
A035172,dormant_cashback,90.64610547007463,55.64610547007463,1
A007943,dormant_cashback,44.02379997023877,9.02379997023877,1
A039252,dormant_cashback,83.6936987842949,48.693698784294895,1
A013612,dormant_cashback,67.18296217320068,32.18296217320068,1
A010640,dormant_cashback,80.08026981700378,45.08026981700378,1
A035353,dormant_cashback,62.837405344549296,27.837405344549296,1
A022657,dormant_cashback,48.31333373511375,13.313333735113751,1
A031985,dormant_cashback,58.11784504413211,23.11784504413211,1
A007806,dormant_cashback,51.9606476474226,16.960647647422597,1
A027278,dormant_cashback,397.20070407540123,362.20070407540123,1
A026148,dormant_cashback,67.23842055335761,32.238420553357614,1
A016134,dormant_cashback,68.41254789333624,33.41254789333624,1
A026717,dormant_cashback,54.49881354500033,19.49881354500033,1
A031188,dormant_cashback,226.89969600437388,191.89969600437388,1
A030101,dormant_cashback,57.17611395917211,22.176113959172113,1
A019345,dormant_cashback,134.28679328381895,99.28679328381895,1
A014730,dormant_cashback,60.56492951565557,25.56492951565557,1
A012858,dormant_cashback,56.594870399856,21.594870399856,1
A018807,dormant_cashback,43.510036863343146,8.510036863343146,1
A003819,dormant_cashback,70.9069231088312,35.906923108831194,1
A004252,dormant_cashback,247.29555705287558,212.29555705287558,1
A014462,dormant_cashback,152.88766908991983,117.88766908991983,1
A032773,dormant_cashback,60.98994567248688,25.989945672486883,1
A004582,dormant_cashback,50.86433085338045,15.864330853380451,1
A000315,dormant_cashback,118.59376726059776,83.59376726059776,1
A032891,dormant_cashback,53.48128698561854,18.48128698561854,1
A026112,dormant_cashback,78.89673748097206,43.896737480972064,1
A007207,dormant_cashback,265.23114955005155,230.23114955005155,1
A005136,dormant_cashback,87.82524544779986,52.82524544779986,1
A039139,dormant_cashback,44.167071312036526,9.167071312036526,1
A002290,dormant_cashback,60.50878916740076,25.508789167400757,1
A013615,dormant_cashback,38.239680692274035,3.2396806922740353,1
A020265,dormant_cashback,60.24721418327315,25.24721418327315,1
A021290,dormant_cashback,114.96302019405886,79.96302019405886,1
A004868,dormant_cashback,105.49426139027562,70.49426139027562,1
A030468,dormant_cashback,44.86599966809381,9.865999668093806,1
A039784,dormant_cashback,157.6872196399876,122.6872196399876,1
A030532,dormant_cashback,93.72364160744911,58.72364160744911,1
A007601,dormant_cashback,522.4426462780468,487.4426462780468,1
A006626,dormant_cashback,88.29433293685277,53.29433293685277,1
A024309,dormant_cashback,46.909247695237354,11.909247695237354,1
A037086,dormant_cashback,287.87146397803735,252.87146397803735,1
A033171,dormant_cashback,261.9157276495456,226.9157276495456,1
A020397,dormant_cashback,75.27867639647286,40.27867639647286,1
A012496,dormant_cashback,173.1091583463751,138.1091583463751,1
A027014,dormant_cashback,37.496134993644475,2.4961349936444748,1
A039343,dormant_cashback,57.95318842075322,22.95318842075322,1
A018249,dormant_cashback,58.28298489400266,23.28298489400266,1
A037782,dormant_cashback,64.44952169690966,29.449521696909656,1
A027610,dormant_cashback,81.34677364331915,46.34677364331915,1
A022684,dormant_cashback,38.48368649283964,3.483686492839638,1
A028822,dormant_cashback,132.23475718371768,97.23475718371768,1
A006872,dormant_cashback,61.8224978392076,26.8224978392076,1
A022542,dormant_cashback,79.8867233309212,44.8867233309212,1
A030934,dormant_cashback,130.8699748483789,95.86997484837889,1
A028459,dormant_cashback,97.8026446627214,62.802644662721406,1
A006925,dormant_cashback,224.0743619903703,189.0743619903703,1
A024090,dormant_cashback,75.1784882410161,40.1784882410161,1
A004022,dormant_cashback,61.095846591783264,26.095846591783264,1
A009058,dormant_cashback,46.39387355824951,11.39387355824951,1
A020041,dormant_cashback,220.87282900072591,185.87282900072591,1
A029792,dormant_cashback,253.2897195026936,218.2897195026936,1
A032143,dormant_cashback,60.36683295894075,25.366832958940748,1
A001265,dormant_cashback,230.70453748806642,195.70453748806642,1
A007235,dormant_cashback,41.26902724467507,6.2690272446750726,1
A015594,dormant_cashback,43.6128684908036,8.6128684908036,1
A025220,dormant_cashback,43.47717723242116,8.477177232421163,1
A023219,dormant_cashback,187.07043953205613,152.07043953205613,1
A023169,dormant_cashback,35.52569773976274,0.5256977397627409,1
A022935,dormant_cashback,57.28030356252109,22.28030356252109,1
A028274,dormant_cashback,110.67432590321019,75.67432590321019,1
A004712,dormant_cashback,74.64856765832512,39.64856765832512,1
